,word,tag,level_freq@a1,level_freq@a2,level_freq@b1,level_freq@b2,level_freq@c1,total_freq@total,nb_doc@a1,nb_doc@a2,nb_doc@b1,nb_doc@b2,nb_doc@c1,nb_doc@total
4770,famous,JJ,443.5701,183.2218,291.3574,190.6924,35.0695,200.5893,18.0,25.0,35.0,33.0,11.0,122.0
4771,famously,RB,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
4772,fan,NN,4.9343,15.7714,50.4139,10.6175,5.7061,23.0679,2.0,4.0,8.0,4.0,5.0,23.0
4773,fancy,JJ,0.0,0.0,8.371,0.6749,1.8714,2.9595,0.0,0.0,2.0,1.0,2.0,5.0
4774,fantasist,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4775,fantastic,JJ,54.1863,33.6042,54.3439,12.2415,0.8152,21.7318,10.0,8.0,11.0,4.0,1.0,34.0
4776,fantastically,RB,0.0,0.0,2.5892,0.0,0.8152,0.7517,0.0,0.0,1.0,0.0,1.0,2.0
4777,fantasy,NN,0.0,0.5745,0.5308,3.619,0.0,2.0161,0.0,1.0,1.0,2.0,0.0,4.0
4778,far,RB,98.684,181.128,304.0066,360.4899,268.9214,284.9086,7.0,25.0,35.0,53.0,42.0,162.0
4779,far,JJ,0.0,20.1505,7.1733,65.4858,52.9662,44.1,0.0,5.0,3.0,17.0,12.0,37.0
4780,far-away,JJ,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
4781,far-fetched,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4782,far-off,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4783,far-reaching,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4784,far-seeing,JJ,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
4785,faraway,JJ,0.0,0.3248,0.0,0.7308,0.9357,1.0757,0.0,1.0,0.0,1.0,1.0,3.0
4786,fare,NN,0.0,0.0,3.2749,0.6749,0.9605,2.1763,0.0,0.0,2.0,1.0,1.0,4.0
4787,farewell_party,NN,0.0,0.0,0.0,0.6749,0.0,0.0574,0.0,0.0,0.0,1.0,0.0,1.0
4788,farm,NN,10.3251,80.2282,5.1784,45.8495,44.3829,50.7034,1.0,10.0,2.0,10.0,9.0,32.0
4789,farm,VB,0.0,0.2873,0.0,0.0,8.7918,2.0917,0.0,1.0,0.0,0.0,3.0,4.0
4790,farm_animal,NN,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
4791,farm_boy,NN,0.0,1.0444,0.0,0.0,0.0,0.0395,0.0,3.0,0.0,0.0,0.0,3.0
4792,farm_building,NN,0.0,0.0,2.1495,0.0,0.0,0.0613,0.0,0.0,1.0,0.0,0.0,1.0
4793,farm_fence,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
4794,farm_machinery,NN,0.0,0.0,0.0,0.0,5.0183,0.6893,0.0,0.0,0.0,0.0,2.0,2.0
4795,farm_worker,NN,0.0,0.0,0.0,0.6729,0.0,0.0572,0.0,0.0,0.0,1.0,0.0,1.0
4796,farmer,NN,6.8834,4.1777,0.0,23.7752,25.925,17.2741,1.0,5.0,0.0,6.0,8.0,20.0
4797,farmhouse,NN,30.9754,1.0444,1.6375,0.0,0.9357,4.6549,3.0,2.0,1.0,0.0,1.0,7.0
4798,farming,NN,0.0,0.6963,1.6375,8.3692,0.9357,5.0886,0.0,2.0,1.0,3.0,1.0,7.0
4799,farming_family,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4800,farming_method,NN,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
4801,farming_village,NN,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
4802,farmyard,NN,0.0,0.3481,0.0,0.0,0.0,0.0132,0.0,1.0,0.0,0.0,0.0,1.0
4803,fascinate,VB,0.0,0.0,19.776,0.8294,4.9109,4.3125,0.0,0.0,4.0,1.0,2.0,7.0
4804,fascinating,JJ,0.0,0.3436,0.0,7.8372,1.2183,3.6125,0.0,1.0,0.0,4.0,2.0,7.0
4805,fascination,NN,0.0,0.0,0.0,0.6749,0.1559,0.6117,0.0,0.0,0.0,1.0,1.0,2.0
4806,fashion,NN,0.0,7.4126,22.0601,17.1525,11.7799,14.1483,0.0,3.0,5.0,7.0,4.0,19.0
4807,fashion_brand,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
4808,fashion_business,NN,0.0,0.0,2.5892,0.5926,0.0,0.6577,0.0,0.0,1.0,1.0,0.0,2.0
4809,fashion_change,NN,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
4810,fashion_company,NN,0.0,0.0,2.5892,3.6029,0.8152,2.4054,0.0,0.0,1.0,2.0,1.0,4.0
4811,fashion_design,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
4812,fashion_designer,NN,0.0,0.887,5.1784,0.0,0.8152,1.5033,0.0,1.0,2.0,0.0,1.0,4.0
4813,fashion_exercise,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4814,fashion_house,NN,0.0,0.0,2.5892,0.5926,0.0,0.6577,0.0,0.0,1.0,1.0,0.0,2.0
4815,fashion_industry,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4816,fashion_magazine,NN,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
4817,fashion_magazine_cover,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4818,fashion_magazine_editor,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4819,fashion_market,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4820,fashion_medium,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4821,fashion_photograph,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4822,fashion_photography,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4823,fashion_range,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4824,fashion_rebel,NN,0.0,0.5559,0.0,0.0,0.0,0.0812,0.0,1.0,0.0,0.0,0.0,1.0
4825,fashion_retailer,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4826,fashion_show,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
4827,fashionable,JJ,0.0,3.5481,25.6726,14.2641,0.0,11.703,0.0,2.0,5.0,7.0,0.0,14.0
4828,fashioned,VB,0.0,0.0,0.0,0.6729,1.0665,0.6749,0.0,0.0,0.0,1.0,1.0,2.0
4829,fast,RB,135.996,193.3556,61.6526,89.1169,91.43,112.3851,8.0,24.0,10.0,20.0,16.0,78.0
4830,fast,JJ,65.1727,72.0089,27.8706,52.7929,23.4074,55.0513,6.0,12.0,8.0,9.0,7.0,42.0
4831,fast,VB,0.0,0.0,0.0,0.1486,0.0,0.0865,0.0,0.0,0.0,1.0,0.0,1.0
4832,fast-food,JJ,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
4833,fast-food_chain,NN,0.0,0.0,1.3622,0.1012,0.0,0.1625,0.0,0.0,1.0,1.0,0.0,2.0
4834,fast-food_outlet,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4835,fast-food_place,NN,2.4671,0.0,0.0,0.0,0.0,0.0812,1.0,0.0,0.0,0.0,0.0,1.0
4836,fast-forward,VB,0.0,0.0,1.3622,0.0,0.0,0.0812,0.0,0.0,1.0,0.0,0.0,1.0
4837,fast-moving,JJ,0.0,0.0,0.0,1.4616,0.0,0.1242,0.0,0.0,0.0,1.0,0.0,1.0
4838,fasten,VB,0.0,1.0149,0.0,0.0,0.0,0.0384,0.0,2.0,0.0,0.0,0.0,2.0
4839,fasting_programme,NN,0.0,0.0,0.0,0.1486,0.0,0.0865,0.0,0.0,0.0,1.0,0.0,1.0
4840,fat,VB,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
4841,fat,JJ,19.0633,19.1697,8.7188,10.3725,22.3298,18.6936,3.0,5.0,2.0,4.0,7.0,21.0
4842,fat,NN,0.0,20.6095,2.1495,3.4146,37.8358,16.8001,0.0,4.0,1.0,2.0,10.0,17.0
4843,fat_lady,NN,0.0,0.7704,0.0,0.0,0.0,0.0292,0.0,1.0,0.0,0.0,0.0,1.0
4844,fat_reserve,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
4845,fat_woman,NN,0.0,4.0433,0.0,0.0,0.0,0.5355,0.0,2.0,0.0,0.0,0.0,2.0
4846,fatal,JJ,0.0,0.0,0.0,6.6616,3.3326,2.7045,0.0,0.0,0.0,4.0,2.0,6.0
4847,fatality,NN,0.0,0.0,0.0,0.0,1.6303,0.4535,0.0,0.0,0.0,0.0,2.0,2.0
4848,fate,NN,0.0,0.0,7.4841,3.619,3.9171,4.4482,0.0,0.0,2.0,2.0,4.0,8.0
4849,father,NN,419.1779,689.141,341.8066,143.321,695.7729,513.8906,20.0,43.0,29.0,33.0,55.0,180.0
4850,fatherless,JJ,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
4851,fatherly,JJ,0.0,0.0,4.299,0.0,0.9086,0.9293,0.0,0.0,2.0,0.0,1.0,3.0
4852,fatigue,NN,0.0,0.0,0.0,0.8294,1.6303,0.6803,0.0,0.0,0.0,1.0,2.0,3.0
4853,fatten,VB,1.4193,0.0,0.0,1.4616,0.0,0.7204,1.0,0.0,0.0,2.0,0.0,3.0
4854,fattening,VB,0.0,0.0,0.0,0.1012,0.0,0.0812,0.0,0.0,0.0,1.0,0.0,1.0
4855,fattening,JJ,0.0,0.0,0.0,2.2622,0.0,0.7381,0.0,0.0,0.0,2.0,0.0,2.0
4856,fatty,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4857,fault,NN,3.4417,6.9792,2.1495,24.3199,50.0304,27.4458,1.0,2.0,1.0,7.0,13.0,24.0
4858,fault_line,NN,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
4859,fault_system,NN,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
4860,fave,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4861,favor,NN,0.0,0.0,1.3622,0.0,0.0,0.0812,0.0,0.0,1.0,0.0,0.0,1.0
4862,favorite,NN,0.0,0.887,2.7244,0.0,0.0,0.874,0.0,1.0,2.0,0.0,0.0,3.0
4863,favorite,JJ,22.2042,2.2238,17.7086,6.3851,3.0457,12.4443,2.0,3.0,9.0,5.0,2.0,21.0
4864,favour,VB,0.0,0.0,0.0,1.6588,0.0,0.4535,0.0,0.0,0.0,2.0,0.0,2.0
4865,favour,NN,0.0,0.0,0.0,0.0,37.1681,5.4685,0.0,0.0,0.0,0.0,10.0,10.0
4866,favourable,JJ,0.0,0.0,0.296,0.0,1.0665,0.587,0.0,0.0,1.0,0.0,1.0,2.0
4867,favourably,RB,0.0,0.0,0.5308,0.0,0.0,0.0151,0.0,0.0,1.0,0.0,0.0,1.0
4868,favourite,NN,42.5118,16.6752,1.6375,7.5265,3.9648,11.1871,5.0,5.0,1.0,3.0,2.0,16.0
4869,favourite,JJ,0.2327,33.9598,28.8454,12.2819,0.9605,18.1558,1.0,7.0,7.0,4.0,1.0,20.0
4870,fear,NN,31.7604,38.5059,32.5302,162.7854,161.482,109.7822,4.0,8.0,4.0,30.0,28.0,74.0
4871,fear,VB,0.0,3.2203,28.3945,6.2521,22.5386,16.8205,0.0,2.0,6.0,4.0,7.0,19.0
4872,fearful,JJ,0.0,0.8051,0.0,0.5926,3.1995,2.4348,0.0,1.0,0.0,1.0,3.0,5.0
4873,fearfully,RB,0.0,0.8051,0.0,0.6749,0.0,0.6074,0.0,1.0,0.0,1.0,0.0,2.0
4874,fearless,JJ,0.0,0.5559,0.0,0.0,1.8714,0.9442,0.0,1.0,0.0,0.0,2.0,3.0
4875,fearlessly,RB,0.0,0.0,0.0,0.0,0.9086,0.0678,0.0,0.0,0.0,0.0,1.0,1.0
4876,feasible,JJ,0.0,0.0,0.0,0.8294,0.8152,0.4535,0.0,0.0,0.0,1.0,1.0,2.0
4877,feast,NN,0.0,0.0,0.0,0.3154,0.9086,0.6497,0.0,0.0,0.0,1.0,1.0,2.0
4878,feasting,NN,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
4879,feat,NN,0.0,0.0,0.0,0.0,1.8274,0.241,0.0,0.0,0.0,0.0,3.0,3.0
4880,feather,NN,1.4193,0.0,1.508,0.6729,7.4656,6.162,1.0,0.0,1.0,1.0,4.0,7.0
4881,feather_brush,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4882,feature,NN,0.0,1.1119,0.0,2.5246,19.2112,7.8131,0.0,2.0,0.0,2.0,5.0,9.0
4883,feature,VB,0.0,0.0,17.938,7.1684,3.4969,8.4633,0.0,0.0,5.0,5.0,2.0,12.0
4884,fed_up,JJ,0.0,0.0,2.5892,0.8294,0.0,0.7517,0.0,0.0,1.0,1.0,0.0,2.0
4885,federal,JJ,0.0,0.0,1.6375,0.3154,3.4969,1.5544,0.0,0.0,1.0,1.0,2.0,4.0
4886,fee,NN,0.0,0.0,0.296,3.619,6.0451,2.9568,0.0,0.0,1.0,2.0,3.0,6.0
4887,feed,VB,2.3682,0.8051,5.1784,35.4264,84.9555,34.0758,1.0,1.0,2.0,11.0,18.0,33.0
4888,feedback,NN,0.0,0.0,0.0,9.2661,0.6091,3.4504,0.0,0.0,0.0,3.0,1.0,4.0
4889,feeding,NN,0.0,0.0,0.0,0.0,3.0894,0.5956,0.0,0.0,0.0,0.0,2.0,2.0
4890,feel,RB,0.0,0.0,0.0,0.6524,0.0,0.0555,0.0,0.0,0.0,1.0,0.0,1.0
4891,feel,VB,339.4698,850.5671,1208.7576,928.2828,1126.8,977.3326,17.0,95.0,110.0,161.0,160.0,543.0
4892,feel,NN,0.0,0.887,0.0,0.5926,0.8152,1.1871,0.0,1.0,0.0,1.0,1.0,3.0
4893,feeling,NN,0.0,0.7704,144.2351,78.8698,197.3609,92.1256,0.0,1.0,19.0,19.0,38.0,77.0
4894,fellow,JJ,0.0,0.0,0.0,0.8294,21.1842,4.2895,0.0,0.0,0.0,1.0,5.0,6.0
4895,fellow,NN,0.0,0.0,0.0,4.0493,28.9245,8.3926,0.0,0.0,0.0,5.0,7.0,12.0
4896,felt,VB,0.0,0.0,2.1495,0.0,1.0665,0.6822,0.0,0.0,1.0,0.0,1.0,2.0
4897,female,JJ,0.0,4.7426,7.7677,15.8582,9.3664,13.2033,0.0,2.0,3.0,6.0,4.0,15.0
4898,female,NN,0.0,0.887,2.1495,0.0,23.0769,5.733,0.0,1.0,1.0,0.0,4.0,6.0
4899,feminine,JJ,0.0,0.0,1.3622,0.0,0.6091,0.7057,0.0,0.0,1.0,0.0,1.0,2.0
4900,femme,NN,0.0,0.0,0.0,0.6524,0.0,0.0555,0.0,0.0,0.0,1.0,0.0,1.0
4901,fence,NN,0.0,0.0,0.0,20.5942,29.5148,14.76,0.0,0.0,0.0,5.0,8.0,13.0
4902,fencing,NN,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
4903,fencing_wire,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
4904,fend,VB,0.0,0.0,0.0,0.1486,0.0,0.0865,0.0,0.0,0.0,1.0,0.0,1.0
4905,feng_shui,NN,0.0,0.0,1.3622,0.0,0.0,0.0812,0.0,0.0,1.0,0.0,0.0,1.0
4906,ferment,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4907,ferocious,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4908,ferry,NN,7.4014,43.7083,0.0,0.0,0.1804,8.2701,2.0,7.0,0.0,0.0,1.0,10.0
4909,fertile,JJ,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4910,fertiliser,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4911,fertilize,VB,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4912,fertilizer,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4913,fertilizing,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4914,fertilizing_agent,NN,0.0,0.0,0.0,0.0,2.133,0.1591,0.0,0.0,0.0,0.0,1.0,1.0
4915,fertilizing_power,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4916,fertilizing_process,NN,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4917,festival,NN,0.0,8.6617,54.1715,9.6434,0.7795,18.1641,0.0,4.0,7.0,3.0,1.0,15.0
4918,festival_organiser,NN,0.0,0.0,0.0,0.0,0.1559,0.0314,0.0,0.0,0.0,0.0,1.0,1.0
4919,festivity,NN,0.0,0.0,0.0,0.3154,0.1804,0.0901,0.0,0.0,0.0,1.0,1.0,2.0
4920,fetch,VB,6.8834,0.5074,0.0,13.0405,8.177,11.6089,1.0,1.0,0.0,5.0,7.0,14.0
4921,fever,NN,0.0,1.1119,12.8969,0.0,41.3993,12.8984,0.0,2.0,2.0,0.0,9.0,13.0
4922,fever_sign,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
4923,fevered,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
4924,feverish,JJ,0.0,0.0,0.0,5.4978,0.9086,1.8562,0.0,0.0,0.0,2.0,1.0,3.0
4925,few,JJ,298.431,643.4583,700.9275,749.3468,605.7392,650.8786,18.0,57.0,66.0,112.0,76.0,329.0
4926,fey,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4927,fiance,NN,0.0,0.5758,0.0,2.2993,0.0,0.965,0.0,2.0,0.0,2.0,0.0,4.0
4928,fiancé,NN,0.0,0.0,5.3944,0.0,0.0,0.5852,0.0,0.0,2.0,0.0,0.0,2.0
4929,fiancée,NN,0.0,0.0,0.0,0.1486,0.0,0.0865,0.0,0.0,0.0,1.0,0.0,1.0
4930,fiat,NN,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
4931,fiction,NN,0.0,0.0,0.0,17.4181,1.2183,5.0026,0.0,0.0,0.0,6.0,2.0,8.0
4932,fictional,JJ,0.0,0.0,0.296,0.3154,0.9605,1.4062,0.0,0.0,1.0,1.0,1.0,3.0
4933,fictitious,JJ,0.0,0.0,0.0,0.0,0.1804,0.045,0.0,0.0,0.0,0.0,1.0,1.0
4934,fiddle,VB,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4935,fidget,VB,0.0,0.0,0.0,0.8294,0.8152,0.4535,0.0,0.0,0.0,1.0,1.0,2.0
4936,field,NN,15.8727,50.9101,80.4835,108.3038,99.1249,93.6299,2.0,11.0,10.0,16.0,21.0,60.0
4937,field_gun,NN,0.0,0.0,0.0,2.9232,0.0,0.2485,0.0,0.0,0.0,3.0,0.0,3.0
4938,field_hospital,NN,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
4939,field_work,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4940,fieldwork,NN,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
4941,fierce,JJ,0.0,0.0,0.5308,5.483,30.2305,9.599,0.0,0.0,1.0,3.0,10.0,14.0
4942,fiercely,RB,0.0,0.0,0.0,0.3154,17.8395,3.7189,0.0,0.0,0.0,1.0,6.0,7.0
4943,fiery,JJ,3.4417,0.0,0.0,0.8294,0.0,0.4433,1.0,0.0,0.0,1.0,0.0,2.0
4944,fiesta,NN,2.4671,4.1656,0.0,0.0,0.0,0.8182,1.0,2.0,0.0,0.0,0.0,3.0
4945,fifteen,CD,2.4103,34.2922,27.8503,49.4752,28.5032,40.4482,1.0,6.0,5.0,12.0,9.0,33.0
4946,fifteen-minute_session,NN,0.0,0.0,0.0,1.6588,0.0,0.4535,0.0,0.0,0.0,2.0,0.0,2.0
4947,fifteen_million,CD,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
4948,fifteen_thousand,CD,0.0,0.4425,0.0,0.0,0.0,0.0168,0.0,1.0,0.0,0.0,0.0,1.0
4949,fifteenth,JJ,0.0,0.0,1.6375,0.7308,0.0,0.6796,0.0,0.0,1.0,1.0,0.0,2.0
4950,fifth,JJ,0.0,4.3485,0.0,45.1612,9.9447,15.4146,0.0,2.0,0.0,10.0,3.0,15.0
4951,fifth,NN,0.0,0.887,0.0,0.0,0.0,0.2268,0.0,1.0,0.0,0.0,0.0,1.0
4952,fifth-floor_window,NN,0.0,0.0,0.0,1.6588,0.0,0.4535,0.0,0.0,0.0,1.0,0.0,1.0
4953,fifths,NN,0.0,0.0,0.0,0.0,6.2729,1.0068,0.0,0.0,0.0,0.0,2.0,2.0
4954,fifties,NN,0.0,0.0,0.0,5.1008,0.0,1.0267,0.0,0.0,0.0,3.0,0.0,3.0
4955,fifties_teenager,NN,0.0,0.0,0.0,0.3154,0.0,0.045,0.0,0.0,0.0,1.0,0.0,1.0
4956,fifty,CD,4.8207,70.9061,14.18,34.9796,23.7205,40.7699,2.0,10.0,3.0,8.0,6.0,29.0
4957,fifty-eight,CD,0.0,0.5798,0.0,0.0,0.0,0.0219,0.0,1.0,0.0,0.0,0.0,1.0
4958,fifty-five,CD,0.0,0.7654,0.0,0.0,0.0,0.029,0.0,1.0,0.0,0.0,0.0,1.0
4959,fifty-third,NN,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
4960,fifty-two,CD,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4961,fifty_thousand,CD,0.0,0.0,0.0,1.3049,0.0,0.1109,0.0,0.0,0.0,2.0,0.0,2.0
4962,fight,NN,0.0,30.1287,32.3192,12.7392,10.9327,21.1733,0.0,7.0,5.0,5.0,3.0,20.0
4963,fight,VB,15.384,197.3735,39.208,129.9675,99.2628,115.058,2.0,25.0,8.0,25.0,23.0,83.0
4964,fight_off,VB,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
4965,fighter,NN,0.0,0.3637,0.0,0.0,5.0799,1.0864,0.0,1.0,0.0,0.0,2.0,3.0
4966,fighter_jet,NN,0.0,0.5745,0.0,0.0,0.0,0.0242,0.0,1.0,0.0,0.0,0.0,1.0
4967,fighting,NN,2.4103,0.0,0.0,3.654,17.1417,7.4102,1.0,0.0,0.0,4.0,6.0,11.0
4968,fighting-machine,NN,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
4969,fighting_machine,NN,0.0,0.0,0.0,5.8463,0.0,0.4969,0.0,0.0,0.0,5.0,0.0,5.0
4970,figment,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4971,figure,NN,0.0,1.5223,18.928,124.2729,78.5305,57.9478,0.0,1.0,4.0,26.0,17.0,48.0
4972,figure,VB,0.0,0.0,1.3622,17.3965,0.8152,5.2,0.0,0.0,1.0,6.0,1.0,8.0
4973,figure_out,VB,0.0,0.0,2.7244,3.619,6.2733,4.668,0.0,0.0,2.0,2.0,2.0,6.0
4974,figure_skating,NN,0.0,0.0,1.6375,0.0,0.0,0.2268,0.0,0.0,1.0,0.0,0.0,1.0
4975,file,VB,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4976,file,NN,0.0,0.0,0.0,3.3175,8.8874,3.6134,0.0,0.0,0.0,2.0,4.0,6.0
4977,filipino,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4978,fill,VB,2.4671,59.2879,75.8648,53.8915,273.4599,110.7846,1.0,11.0,13.0,15.0,50.0,90.0
4979,fill_out,VB,0.0,0.0,2.7244,0.0,0.0,0.1625,0.0,0.0,2.0,0.0,0.0,2.0
4980,fill_up,VB,0.0,0.2879,0.0,8.0121,0.0,2.5513,0.0,1.0,0.0,5.0,0.0,6.0
4981,filling,NN,0.0,0.0,1.3622,4.9763,0.0,3.0115,0.0,0.0,1.0,1.0,0.0,2.0
4982,film,NN,46.4661,104.603,153.4303,159.0211,110.8528,145.5411,6.0,18.0,26.0,26.0,14.0,90.0
4983,film,VB,0.0,4.2518,8.371,17.3538,0.8152,8.1839,0.0,2.0,2.0,6.0,1.0,11.0
4984,film-maker,NN,0.0,0.887,0.0,0.0,0.7795,0.6796,0.0,1.0,0.0,0.0,2.0,3.0
4985,film_actor,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
4986,film_buff,NN,0.0,0.0,0.0,0.0,0.1559,0.0314,0.0,0.0,0.0,0.0,1.0,1.0
4987,film_costume,NN,0.0,0.0,5.1784,0.0,0.0,0.1729,0.0,0.0,2.0,0.0,0.0,2.0
4988,film_crew,NN,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
4989,film_director,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4990,film_festival,NN,0.0,0.0,0.0,0.0,0.3118,0.0629,0.0,0.0,0.0,0.0,1.0,1.0
4991,film_guide,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
4992,film_industry,NN,0.0,0.0,0.0,0.8294,3.1517,1.0669,0.0,0.0,0.0,1.0,2.0,3.0
4993,film_maker,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
4994,film_recommendation,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
